"DATE","STATION","PRCP","SNWD","TMAX","TMIN"
2009-06-02,"USC00332098",0.22,0,82,53
2009-06-03,"USC00332098",0.05,0,63,54
2009-06-04,"USC00332098",0,0,63,46
2009-06-05,"USC00332098",0,0,69,45
2009-06-06,"USC00332098",0,0,75,46
2009-06-07,"USC00332098",0,0,81,57
2009-06-08,"USC00332098",0,0,82,62
2009-06-09,"USC00332098",0.02,0,83,61
2009-06-10,"USC00332098",0,0,78,59
2009-06-11,"USC00332098",0.01,0,72,58
2009-06-12,"USC00332098",0.8,0,72,56
2009-06-13,"USC00332098",0,0,76,56
2009-06-14,"USC00332098",0.01,0,75,55
2009-06-15,"USC00332098",0,0,80,57
2009-06-16,"USC00332098",0,0,81,59
2009-06-17,"USC00332098",0.07,0,80,60
2009-06-18,"USC00332098",0.13,0,82,60
2009-06-19,"USC00332098",1.32,0,80,60
2009-06-20,"USC00332098",0.12,0,86,60
2009-06-21,"USC00332098",0,0,85,65
2009-06-22,"USC00332098",0,0,86,64
2009-06-23,"USC00332098",0,0,85,64
2009-06-24,"USC00332098",0,0,88,64
2009-06-25,"USC00332098",0,0,94,69
2009-06-26,"USC00332098",0,0,95,71
2009-06-27,"USC00332098",0,0,89,66
2009-06-28,"USC00332098",0,0,86,67
2009-06-29,"USC00332098",0,0,83,62
2009-06-30,"USC00332098",0,0,80,61
2009-07-01,"USC00332098",0,0,72,61
2009-07-02,"USC00332098",0.03,0,71,56
2009-07-03,"USC00332098",0,0,68,56
2009-07-04,"USC00332098",0,0,78,54
2009-07-05,"USC00332098",0,0,73,56
2009-07-06,"USC00332098",0,0,83,58
2009-07-07,"USC00332098",0,0,84,58
2009-07-08,"USC00332098",0,0,80,54
2009-07-09,"USC00332098",0,0,79,54
2009-07-10,"USC00332098",0,0,82,54
2009-07-11,"USC00332098",0,0,88,62
2009-07-12,"USC00332098",0.69,0,86,62
2009-07-13,"USC00332098",0,0,81,54
2009-07-14,"USC00332098",0,0,81,53
2009-07-15,"USC00332098",0,0,80,55
2009-07-16,"USC00332098",0,0,84,60
2009-07-17,"USC00332098",0.33,0,84,64
2009-07-18,"USC00332098",0,0,74,58
2009-07-19,"USC00332098",0,0,72,56
2009-07-20,"USC00332098",0.29,0,78,56
2009-07-21,"USC00332098",0,0,78,58
2009-07-22,"USC00332098",0,0,82,59
2009-07-23,"USC00332098",0,0,70,63
2009-07-24,"USC00332098",0.1,0,79,58
2009-07-25,"USC00332098",0.12,0,82,58
2009-07-26,"USC00332098",0.12,0,80,62
2009-07-27,"USC00332098",0,0,81,61
2009-07-28,"USC00332098",0,0,84,62
2009-07-29,"USC00332098",0.85,0,86,66
2009-07-30,"USC00332098",0.13,0,80,55
2009-07-31,"USC00332098",0,0,80,55
2009-08-01,"USC00332098",0,0,80,60
2009-08-02,"USC00332098",0.05,0,80,61
2009-08-03,"USC00332098",0,0,77,57
2009-08-04,"USC00332098",0.02,0,82,58
2009-08-05,"USC00332098",0,0,82,58
2009-08-06,"USC00332098",0,0,80,57
2009-08-07,"USC00332098",0,0,81,57
2009-08-08,"USC00332098",0.08,0,80,58
2009-08-09,"USC00332098",0.03,0,87,58
2009-08-10,"USC00332098",0,0,93,73
2009-08-11,"USC00332098",0,0,91,69
2009-08-12,"USC00332098",0,0,85,64
2009-08-13,"USC00332098",0,0,82,61
2009-08-14,"USC00332098",0,0,85,60
2009-08-15,"USC00332098",0,0,89,63
2009-08-16,"USC00332098",0,0,89,64
2009-08-17,"USC00332098",0,0,94,69
2009-08-18,"USC00332098",3.02,0,85,69
2009-08-19,"USC00332098",0,0,82,67
2009-08-20,"USC00332098",0.35,0,86,66
2009-08-21,"USC00332098",0,0,82,64
2009-08-22,"USC00332098",0.17,0,82,61
2009-08-23,"USC00332098",0,0,68,59
2009-08-24,"USC00332098",0,0,70,58
2009-08-25,"USC00332098",0,0,78,57
2009-08-26,"USC00332098",0,0,82,57
2009-08-27,"USC00332098",0,0,81,61
2009-08-28,"USC00332098",0,0,70,60
2009-08-29,"USC00332098",0.22,0,68,61
2009-08-30,"USC00332098",0,0,73,55
2009-08-31,"USC00332098",0,0,68,50
2009-09-01,"USC00332098",0,0,71,48
2009-09-02,"USC00332098",0,0,72,49
2009-09-03,"USC00332098",0,0,76,48
2009-09-04,"USC00332098",0,0,78,51
2009-09-05,"USC00332098",0,0,77,53
2009-09-06,"USC00332098",0,0,79,53
2009-09-07,"USC00332098",0,0,78,57
2009-09-08,"USC00332098",0.08,0,78,57
2009-09-09,"USC00332098",0.05,0,77,64
2009-09-10,"USC00332098",0,0,80,61
2009-09-11,"USC00332098",0,0,81,58
2009-09-12,"USC00332098",0,0,79,55
2009-09-13,"USC00332098",0,0,76,51
2009-09-14,"USC00332098",0,0,79,51
2009-09-15,"USC00332098",0,0,84,58
2009-09-16,"USC00332098",0,0,83,57
2009-09-17,"USC00332098",0,0,82,50
2009-09-18,"USC00332098",0,0,74,48
2009-09-19,"USC00332098",0,0,76,48
2009-09-20,"USC00332098",0,0,73,48
2009-09-21,"USC00332098",0.17,0,78,51
2009-09-22,"USC00332098",0.12,0,79,67
2009-09-23,"USC00332098",0.38,0,84,68
2009-09-24,"USC00332098",0.02,0,79,64
2009-09-25,"USC00332098",0,0,72,56
2009-09-26,"USC00332098",0.04,0,73,55
2009-09-27,"USC00332098",0,0,72,56
2009-09-28,"USC00332098",0.09,0,74,55
2009-09-29,"USC00332098",0.01,0,59,50
2009-09-30,"USC00332098",0,0,59,47
2009-10-01,"USC00332098",0,0,57,36
2009-10-02,"USC00332098",1.06,0,62,35
2009-10-03,"USC00332098",0.38,0,62,35
2009-10-04,"USC00332098",0.03,0,56,48
2009-10-05,"USC00332098",0,0,57,40
2009-10-06,"USC00332098",0,0,63,40
2009-10-07,"USC00332098",0.07,0,63,43
2009-10-08,"USC00332098",0,0,58,42
2009-10-09,"USC00332098",0.58,0,56,42
2009-10-10,"USC00332098",0.65,0,51,39
2009-10-11,"USC00332098",0.01,0,57,35
2009-10-12,"USC00332098",0,0,48,37
2009-10-13,"USC00332098",0.09,0,47,41
2009-10-14,"USC00332098",0,0,51,38
2009-10-15,"USC00332098",0.18,0,44,39
2009-10-16,"USC00332098",0.13,0,44,36
2009-10-17,"USC00332098",0.4,0,45,31
2009-10-18,"USC00332098",0,0,47,27
2009-10-19,"USC00332098",0,0,52,27
2009-10-20,"USC00332098",0,0,62,40
2009-10-21,"USC00332098",0,0,67,45
2009-10-22,"USC00332098",0,0,71,47
2009-10-23,"USC00332098",0.31,0,65,46
2009-10-24,"USC00332098",1.07,0,64,46
2009-10-25,"USC00332098",0.04,0,47,36
2009-10-26,"USC00332098",0,0,63,36
2009-10-27,"USC00332098",0,0,66,44
2009-10-28,"USC00332098",0.21,0,55,49
2009-10-29,"USC00332098",0,0,63,48
2009-10-30,"USC00332098",0,0,59,48
2009-10-31,"USC00332098",0.43,0,74,47
2009-11-01,"USC00332098",0,0,49,32
2009-11-02,"USC00332098",0.02,0,51,32
2009-11-03,"USC00332098",0,0,58,35
2009-11-04,"USC00332098",0,0,47,32
2009-11-05,"USC00332098",0,0,49,36
2009-11-06,"USC00332098",0,0,53,30
2009-11-07,"USC00332098",0,0,54,31
2009-11-08,"USC00332098",0,0,68,30
2009-11-09,"USC00332098",0,0,71,42
2009-11-10,"USC00332098",0,0,67,51
2009-11-11,"USC00332098",0,0,52,36
2009-11-12,"USC00332098",0,0,53,31
2009-11-13,"USC00332098",0,0,54,31
2009-11-14,"USC00332098",0,0,59,32
2009-11-15,"USC00332098",0,0,68,46
2009-11-16,"USC00332098",0.05,0,56,42
2009-11-17,"USC00332098",0.14,0,53,40
2009-11-18,"USC00332098",0,0,51,41
2009-11-19,"USC00332098",0.5,0,53,44
2009-11-20,"USC00332098",0.03,0,47,40
2009-11-21,"USC00332098",0,0,53,38
2009-11-22,"USC00332098",0,0,54,34
2009-11-23,"USC00332098",0.01,0,55,33
2009-11-24,"USC00332098",0,0,48,36
2009-11-25,"USC00332098",0.15,0,50,37
2009-11-26,"USC00332098",0.07,0,49,37
2009-11-27,"USC00332098",0.1,0,40,33
2009-11-28,"USC00332098",0.06,0,50,27
2009-11-29,"USC00332098",NA,0,NA,NA
2009-11-30,"USC00332098",NA,0,56,35
2009-12-01,"USC00332098",0,0,40,32
2009-12-02,"USC00332098",0,0,53,31
2009-12-03,"USC00332098",0.65,NA,40,32
2009-12-04,"USC00332098",0,NA,42,23
2009-12-05,"USC00332098",0,NA,31,20
2009-12-06,"USC00332098",0,NA,31,20
2009-12-07,"USC00332098",0,NA,36,20
2009-12-08,"USC00332098",0,NA,31,23
2009-12-09,"USC00332098",0.8,NA,45,24
2009-12-10,"USC00332098",0.7,NA,43,13
2009-12-11,"USC00332098",0,NA,17,9
2009-12-12,"USC00332098",0,NA,28,15
2009-12-13,"USC00332098",0.22,NA,39,19
2009-12-14,"USC00332098",0.12,NA,38,34
2009-12-15,"USC00332098",0,NA,49,32
2009-12-16,"USC00332098",0,NA,33,15
2009-12-17,"USC00332098",0,NA,27,14
2009-12-18,"USC00332098",0,NA,34,14
2009-12-19,"USC00332098",0.06,NA,36,31
2009-12-20,"USC00332098",0.12,2,32,23
2009-12-21,"USC00332098",0,2,31,25
2009-12-22,"USC00332098",0.02,0,31,24
2009-12-23,"USC00332098",0.14,1,30,26
2009-12-24,"USC00332098",0,NA,29,25
2009-12-25,"USC00332098",0.42,NA,37,25
2009-12-26,"USC00332098",0.67,NA,44,27
2009-12-27,"USC00332098",0.26,0,33,26
2009-12-28,"USC00332098",0.15,2,28,15
2009-12-29,"USC00332098",0,NA,30,16
2009-12-30,"USC00332098",0,NA,25,16
2009-12-31,"USC00332098",0.08,1,33,19
2010-01-01,"USC00332098",0,0,34,19
2010-01-02,"USC00332098",0,0,34,10
2010-01-03,"USC00332098",0,0,34,4
2010-01-04,"USC00332098",0.03,0,22,3
2010-01-05,"USC00332098",0.06,1,26,21
2010-01-06,"USC00332098",0.08,1,29,20
2010-01-07,"USC00332098",0,1,24,18
2010-01-08,"USC00332098",0.27,5,21,11
2010-01-09,"USC00332098",0,4,25,10
2010-01-10,"USC00332098",0,4,25,-1
2010-01-11,"USC00332098",0,4,25,-1
2010-01-12,"USC00332098",0.02,4,24,18
2010-01-13,"USC00332098",0,4,25,14
2010-01-14,"USC00332098",0,4,31,14
2010-01-15,"USC00332098",0,3,38,20
2010-01-16,"USC00332098",0,2,36,31
2010-01-17,"USC00332098",0,1,31,21
2010-01-18,"USC00332098",0,1,31,24
2010-01-19,"USC00332098",0,1,31,24
2010-01-20,"USC00332098",0,1,32,23
2010-01-21,"USC00332098",0,1,32,23
2010-01-22,"USC00332098",0,1,37,24
2010-01-23,"USC00332098",0,0,34,24
2010-01-24,"USC00332098",0.2,0,44,33
2010-01-25,"USC00332098",0.18,0,51,32
2010-01-26,"USC00332098",0.01,0,34,19
2010-01-27,"USC00332098",0,0,22,14
2010-01-28,"USC00332098",0.07,1,28,14
2010-01-29,"USC00332098",0,1,19,8
2010-01-30,"USC00332098",0,1,18,8
2010-01-31,"USC00332098",0,1,21,7
2010-02-01,"USC00332098",0,0,27,10
2010-02-02,"USC00332098",0,0,29,11
2010-02-03,"USC00332098",0,0,33,24
2010-02-04,"USC00332098",0,0,33,21
2010-02-05,"USC00332098",0,0,34,21
2010-02-06,"USC00332098",0.23,1,34,22
2010-02-07,"USC00332098",0,1,28,10
2010-02-08,"USC00332098",0,1,25,4
2010-02-09,"USC00332098",0.1,2,26,4
2010-02-10,"USC00332098",0.43,7,26,4
2010-02-11,"USC00332098",0,6,28,19
2010-02-12,"USC00332098",0,6,28,20
2010-02-13,"USC00332098",0,5,27,17
2010-02-14,"USC00332098",0,3,30,15
2010-02-15,"USC00332098",0,2,29,6
2010-02-16,"USC00332098",0.02,3,28,7
2010-02-17,"USC00332098",0.11,4,33,22
2010-02-18,"USC00332098",0,3,35,24
2010-02-19,"USC00332098",0,2,38,18
2010-02-20,"USC00332098",0,2,39,17
2010-02-21,"USC00332098",0,2,39,25
2010-02-22,"USC00332098",0.38,1,40,30
2010-02-23,"USC00332098",0,1,34,29
2010-02-24,"USC00332098",0.11,2,37,23
2010-02-25,"USC00332098",0.07,2,37,22
2010-02-26,"USC00332098",0,2,28,22
2010-02-27,"USC00332098",0,2,31,27
2010-02-28,"USC00332098",0,1,34,27
2010-03-01,"USC00332098",0,1,39,32
2010-03-02,"USC00332098",0.22,0,42,21
2010-03-03,"USC00332098",0,0,34,22
2010-03-04,"USC00332098",0,0,39,22
2010-03-05,"USC00332098",0,0,41,22
2010-03-06,"USC00332098",0,0,40,20
2010-03-07,"USC00332098",0,0,46,21
2010-03-08,"USC00332098",0,0,50,23
2010-03-09,"USC00332098",0,0,55,29
2010-03-10,"USC00332098",0.07,0,58,29
2010-03-11,"USC00332098",0,0,63,43
2010-03-12,"USC00332098",0.25,0,62,45
2010-03-13,"USC00332098",0.38,0,62,43
2010-03-14,"USC00332098",0.33,0,45,37
2010-03-15,"USC00332098",0,0,40,37
2010-03-16,"USC00332098",0,0,49,31
2010-03-17,NA,NA,NA,NA,NA
2010-03-18,"USC00332098",0,0,63,31
2010-03-19,"USC00332098",0,0,66,31
2010-03-20,"USC00332098",0,0,65,34
2010-03-21,"USC00332098",0,0,65,33
2010-03-22,"USC00332098",0,0,52,33
2010-03-23,"USC00332098",0.3,0,52,33
2010-03-24,"USC00332098",0,0,56,33
2010-03-25,"USC00332098",0.02,0,58,32
2010-03-26,"USC00332098",0.35,0,44,25
2010-03-27,"USC00332098",0,0,40,24
2010-03-28,"USC00332098",0.35,0,51,26
2010-03-29,"USC00332098",0.56,0,46,37
2010-03-30,"USC00332098",0,0,50,30
2010-03-31,"USC00332098",0,0,56,29
2010-04-01,"USC00332098",0,0,73,40
2010-04-02,"USC00332098",0,0,80,54
2010-04-03,"USC00332098",0,0,82,54
2010-04-04,"USC00332098",0,0,72,39
2010-04-05,"USC00332098",0,0,73,38
2010-04-06,"USC00332098",0,0,77,59
2010-04-07,"USC00332098",0,0,83,64
2010-04-08,"USC00332098",1.23,0,71,52
2010-04-09,"USC00332098",0,0,52,33
2010-04-10,"USC00332098",0,0,63,35
2010-04-11,"USC00332098",0,0,70,31
2010-04-12,"USC00332098",0,0,66,41
2010-04-13,"USC00332098",0,0,64,42
2010-04-14,"USC00332098",0,0,66,43
2010-04-15,"USC00332098",0,0,72,44
2010-04-16,"USC00332098",0,0,84,51
2010-04-17,"USC00332098",0.1,0,84,38
2010-04-18,"USC00332098",0,0,54,33
2010-04-19,"USC00332098",0,0,57,33
2010-04-20,"USC00332098",0,0,63,33
2010-04-21,"USC00332098",0,0,65,41
2010-04-22,"USC00332098",0.01,0,71,41
2010-04-23,"USC00332098",0,0,66,41
2010-04-24,"USC00332098",0.41,0,66,41
2010-04-25,"USC00332098",0.59,0,63,51
2010-04-26,"USC00332098",1.46,0,66,46
2010-04-27,"USC00332098",0.05,0,64,39
2010-04-28,"USC00332098",0.01,0,55,35
2010-04-29,"USC00332098",0,0,61,35
2010-04-30,"USC00332098",0,0,71,40
2010-05-01,"USC00332098",0.1,0,80,56
2010-05-02,"USC00332098",0.37,0,73,62
2010-05-03,"USC00332098",0.8,0,74,56
2010-05-04,"USC00332098",0.23,0,74,52
2010-05-05,"USC00332098",0,0,75,53
2010-05-06,"USC00332098",0.12,0,82,52
2010-05-07,"USC00332098",0,0,68,52
2010-05-08,"USC00332098",0.68,0,81,47
2010-05-09,"USC00332098",0.02,0,50,37
2010-05-10,"USC00332098",0,0,56,35
2010-05-11,"USC00332098",0.35,0,58,35
2010-05-12,"USC00332098",0.88,0,58,43
2010-05-13,"USC00332098",0.49,0,50,37
2010-05-14,"USC00332098",0.18,0,82,47
2010-05-15,"USC00332098",0,0,71,47
2010-05-16,"USC00332098",0,0,69,48
2010-05-17,"USC00332098",0,0,63,51
2010-05-18,"USC00332098",1.01,0,58,51
2010-05-19,"USC00332098",0.07,0,56,47
2010-05-20,"USC00332098",0,0,71,47
2010-05-21,"USC00332098",0.49,0,78,47
2010-05-22,"USC00332098",0.17,0,73,59
2010-05-23,"USC00332098",0,0,76,57
2010-05-24,"USC00332098",0,0,85,58
2010-05-25,"USC00332098",0,0,87,63
2010-05-26,"USC00332098",0,0,85,63
2010-05-27,"USC00332098",0,0,89,64
2010-05-28,"USC00332098",0,0,88,64
2010-05-29,"USC00332098",0,0,88,63
2010-05-30,"USC00332098",0,0,86,60
2010-05-31,"USC00332098",0,0,88,62
2010-06-01,"USC00332098",2.75,0,83,64
2010-06-02,"USC00332098",0,0,82,64
2010-06-03,"USC00332098",0,0,84,65
2010-06-04,"USC00332098",0.11,0,80,61
2010-06-05,"USC00332098",0.2,0,86,63
2010-06-06,"USC00332098",0.21,0,77,64
2010-06-07,"USC00332098",0,0,73,54
2010-06-08,"USC00332098",0,0,72,52
2010-06-09,"USC00332098",0.52,0,70,52
2010-06-10,"USC00332098",0,0,81,60
2010-06-11,"USC00332098",0,0,81,62
2010-06-12,"USC00332098",0,0,85,65
2010-06-13,"USC00332098",0.1,0,88,68
2010-06-14,"USC00332098",0.26,0,80,68
2010-06-15,"USC00332098",0.11,0,83,67
2010-06-16,"USC00332098",0.1,0,81,67
2010-06-17,"USC00332098",0,0,81,61
2010-06-18,"USC00332098",0,0,81,61
2010-06-19,"USC00332098",0.63,0,89,64
2010-06-20,"USC00332098",0,0,85,63
2010-06-21,"USC00332098",0,0,83,62
2010-06-22,"USC00332098",0.22,0,83,69
2010-06-23,"USC00332098",0,0,88,70
2010-06-24,"USC00332098",0.35,0,87,67
2010-06-25,"USC00332098",0,0,82,61
2010-06-26,"USC00332098",0,0,83,62
2010-06-27,"USC00332098",0,0,89,60
2010-06-28,"USC00332098",0.99,0,89,60
2010-06-29,"USC00332098",0,0,83,61
2010-06-30,"USC00332098",0,0,74,52
2010-07-01,"USC00332098",0,0,74,54
2010-07-02,"USC00332098",0,0,76,54
2010-07-03,"USC00332098",0,0,80,54
2010-07-04,"USC00332098",0,0,91,54
2010-07-05,"USC00332098",0,0,92,54
2010-07-06,"USC00332098",0,0,92,63
2010-07-07,"USC00332098",0,0,90,67
2010-07-08,"USC00332098",0,0,93,68
2010-07-09,"USC00332098",1.06,0,91,66
2010-07-10,"USC00332098",0,0,83,64
2010-07-11,"USC00332098",0,0,85,64
2010-07-12,"USC00332098",0.02,0,85,67
2010-07-13,"USC00332098",0,0,85,68
2010-07-14,"USC00332098",0,0,85,67
2010-07-15,"USC00332098",0,0,88,69
2010-07-16,"USC00332098",0,0,93,70
2010-07-17,"USC00332098",0,0,88,67
2010-07-18,"USC00332098",0,0,91,68
2010-07-19,"USC00332098",0.08,0,91,68
2010-07-20,"USC00332098",0,0,91,67
2010-07-21,"USC00332098",0,0,91,68
2010-07-22,"USC00332098",0,0,90,67
2010-07-23,"USC00332098",0,0,90,67
2010-07-24,"USC00332098",1.11,0,96,71
2010-07-25,"USC00332098",0.48,0,95,71
2010-07-26,"USC00332098",0,0,82,62
2010-07-27,"USC00332098",0,0,84,62
2010-07-28,"USC00332098",0,0,87,65
2010-07-29,"USC00332098",0.01,0,90,66
2010-07-30,"USC00332098",0,0,NA,NA
2010-07-31,"USC00332098",NA,0,NA,NA
2010-08-01,"USC00332098",0.05,0,78,63
2010-08-02,"USC00332098",0,0,86,63
2010-08-03,"USC00332098",0,0,87,65
2010-08-04,"USC00332098",0.13,0,84,70
2010-08-05,"USC00332098",0.18,0,84,71
2010-08-06,"USC00332098",0,0,87,64
2010-08-07,"USC00332098",0,0,84,62
2010-08-08,"USC00332098",0,0,83,62
2010-08-09,"USC00332098",0,0,87,66
2010-08-10,"USC00332098",0.01,0,90,68
2010-08-11,"USC00332098",0,0,90,72
2010-08-12,"USC00332098",0.11,0,87,71
2010-08-13,"USC00332098",0,0,85,71
2010-08-14,"USC00332098",0,0,90,70
2010-08-15,"USC00332098",0,0,87,71
2010-08-16,"USC00332098",0,0,92,64
2010-08-17,"USC00332098",0,0,83,61
2010-08-18,"USC00332098",0,0,84,62
2010-08-19,"USC00332098",0,0,83,64
2010-08-20,"USC00332098",0,0,88,63
2010-08-21,"USC00332098",0.45,0,90,66
2010-08-22,"USC00332098",0,0,80,64
2010-08-23,"USC00332098",0,0,79,64
2010-08-24,"USC00332098",0,0,79,63
2010-08-25,"USC00332098",0,0,79,63
2010-08-26,"USC00332098",0,0,81,54
2010-08-27,"USC00332098",0,0,75,52
2010-08-28,"USC00332098",0,0,82,52
2010-08-29,"USC00332098",0,0,86,55
2010-08-30,"USC00332098",0,0,94,63
2010-08-31,"USC00332098",0,0,94,70
2010-09-01,"USC00332098",0,0,91,70
2010-09-02,"USC00332098",0.35,0,91,70
2010-09-03,"USC00332098",0,0,85,70
2010-09-04,"USC00332098",0,0,77,55
2010-09-05,"USC00332098",0,0,67,48
2010-09-06,"USC00332098",0,0,74,48
2010-09-07,"USC00332098",0,0,87,48
2010-09-08,"USC00332098",0,0,87,56
2010-09-09,"USC00332098",NA,0,NA,NA
2010-09-10,"USC00332098",0,0,72,47
2010-09-11,"USC00332098",0,0,74,50
2010-09-12,"USC00332098",0.37,0,64,51
2010-09-13,"USC00332098",0,0,78,56
2010-09-14,"USC00332098",0,0,85,53
2010-09-15,"USC00332098",NA,0,NA,NA
2010-09-16,"USC00332098",NA,0,80,52
2010-09-17,"USC00332098",0.28,0,78,55
2010-09-18,"USC00332098",0,0,78,51
2010-09-19,"USC00332098",0,0,79,54
2010-09-20,"USC00332098",0,0,74,56
2010-09-21,"USC00332098",0,0,76,57
2010-09-22,"USC00332098",0.03,0,92,64
2010-09-23,"USC00332098",0,0,78,60
2010-09-24,"USC00332098",0.18,0,92,60
2010-09-25,"USC00332098",0.01,0,85,57
2010-09-26,"USC00332098",0,0,64,48
2010-09-27,"USC00332098",0,0,66,48
2010-09-28,"USC00332098",0.75,0,64,46
2010-09-29,"USC00332098",0.02,0,61,45
2010-09-30,"USC00332098",0,0,75,44
2010-10-01,"USC00332098",0,0,75,46
2010-10-02,"USC00332098",0,0,73,42
2010-10-03,"USC00332098",0.15,0,68,40
2010-10-04,"USC00332098",0,0,55,39
2010-10-05,"USC00332098",0,0,60,41
2010-10-06,"USC00332098",0,0,66,43
2010-10-07,"USC00332098",0,0,72,42
2010-10-08,"USC00332098",0,0,73,42
2010-10-09,"USC00332098",0,0,80,42
2010-10-10,"USC00332098",0,0,84,52
2010-10-11,"USC00332098",0,0,86,51
2010-10-12,"USC00332098",0,0,81,53
2010-10-13,"USC00332098",0,0,72,48
2010-10-14,"USC00332098",0.26,0,71,45
2010-10-15,"USC00332098",0.05,0,64,44
2010-10-16,"USC00332098",0,0,61,38
2010-10-17,"USC00332098",0,0,65,38
2010-10-18,"USC00332098",0,0,67,45
2010-10-19,"USC00332098",0,0,57,37
2010-10-20,"USC00332098",0,0,60,36
2010-10-21,"USC00332098",0,0,67,39
2010-10-22,"USC00332098",0,0,55,34
2010-10-23,"USC00332098",0,0,61,34
2010-10-24,"USC00332098",0,0,65,52
2010-10-25,"USC00332098",0.01,0,73,60
2010-10-26,"USC00332098",0,0,71,61
2010-10-27,"USC00332098",0.35,0,71,51
2010-10-28,"USC00332098",0,0,68,44
2010-10-29,"USC00332098",0,0,49,41
2010-10-30,"USC00332098",0,0,52,37
2010-10-31,"USC00332098",0,0,63,36
2010-11-01,"USC00332098",0,0,51,30
2010-11-02,"USC00332098",0,0,51,27
2010-11-03,"USC00332098",0,0,50,27
2010-11-04,"USC00332098",0,0,47,25
2010-11-05,"USC00332098",0.2,0,50,33
2010-11-06,"USC00332098",0,0,40,27
2010-11-07,"USC00332098",0.02,0,36,28
2010-11-08,"USC00332098",0,0,55,29
2010-11-09,"USC00332098",0,0,64,32
2010-11-10,"USC00332098",0,0,66,32
2010-11-11,"USC00332098",0,0,60,35
2010-11-12,"USC00332098",0,0,67,37
2010-11-13,"USC00332098",0,0,68,33
2010-11-14,"USC00332098",0.14,0,70,33
2010-11-15,"USC00332098",0.01,0,45,33
2010-11-16,"USC00332098",0,0,52,29
2010-11-17,"USC00332098",0.8,0,47,29
2010-11-18,"USC00332098",0,0,52,37
2010-11-19,"USC00332098",0,0,46,26
2010-11-20,"USC00332098",0,0,46,26
2010-11-21,"USC00332098",0,0,50,36
2010-11-22,"USC00332098",0.04,0,61,37
2010-11-23,"USC00332098",0.44,0,65,42
2010-11-24,"USC00332098",0,0,42,23
2010-11-25,"USC00332098",0.05,0,34,25
2010-11-26,"USC00332098",1.7,0,48,20
2010-11-27,"USC00332098",0,0,31,20
2010-11-28,"USC00332098",0,0,31,20
2010-11-29,"USC00332098",0,0,40,20
2010-11-30,"USC00332098",0.38,0,53,27
2010-12-01,"USC00332098",0,0,55,26
2010-12-02,"USC00332098",0,0,27,23
2010-12-03,"USC00332098",0,0,28,23
2010-12-04,"USC00332098",0,0,31,25
2010-12-05,"USC00332098",0,0,31,22
2010-12-06,"USC00332098",0.08,1,31,20
2010-12-07,"USC00332098",0.01,1,27,15
2010-12-08,"USC00332098",0.01,1,26,14
2010-12-09,"USC00332098",0,1,25,9
2010-12-10,"USC00332098",0.1,2,29,10
2010-12-11,"USC00332098",0,0,37,26
2010-12-12,"USC00332098",0.56,2,43,27
2010-12-13,"USC00332098",0.64,3,31,16
2010-12-14,"USC00332098",0,2,19,8
2010-12-15,"USC00332098",0,2,22,8
2010-12-16,"USC00332098",0,2,23,6
2010-12-17,"USC00332098",0.03,2,22,9
2010-12-18,"USC00332098",0,2,24,10
2010-12-19,"USC00332098",0,2,22,10
2010-12-20,"USC00332098",0,2,23,5
2010-12-21,"USC00332098",0,2,24,7
2010-12-22,"USC00332098",0.01,2,28,22
2010-12-23,"USC00332098",0,2,31,22
2010-12-24,"USC00332098",0,2,31,28
2010-12-25,"USC00332098",0,2,31,21
2010-12-26,"USC00332098",0.01,2,30,21
2010-12-27,"USC00332098",0,2,27,12
2010-12-28,"USC00332098",0,2,30,14
2010-12-29,"USC00332098",0,2,28,17
2010-12-30,"USC00332098",0,1,36,16
2010-12-31,"USC00332098",0.02,0,45,35
2011-01-01,"USC00332098",0.88,0,57,44
2011-01-02,"USC00332098",0,0,51,16
2011-01-03,"USC00332098",0,0,NA,15
2011-01-04,"USC00332098",0,0,36,20
2011-01-05,"USC00332098",0,0,34,13
2011-01-06,"USC00332098",0,0,28,13
2011-01-07,"USC00332098",0.01,0,29,16
2011-01-08,"USC00332098",0.04,1,21,12
2011-01-09,"USC00332098",0,1,22,6
2011-01-10,"USC00332098",0,1,28,5
2011-01-11,"USC00332098",0,1,28,13
2011-01-12,"USC00332098",0.35,4,24,21
2011-01-13,"USC00332098",0,4,29,7
2011-01-14,"USC00332098",0,4,23,12
2011-01-15,"USC00332098",0,4,28,12
2011-01-16,"USC00332098",0,4,31,9
2011-01-17,"USC00332098",0,3,31,4
2011-01-18,"USC00332098",0.05,2,37,11
2011-01-19,"USC00332098",0.07,0,37,24
2011-01-20,"USC00332098",0,0,25,20
2011-01-21,"USC00332098",0.09,1,22,7
2011-01-22,"USC00332098",0,1,15,-2
2011-01-23,"USC00332098",0.02,1,17,-1
2011-01-24,"USC00332098",0,1,15,-8
2011-01-25,"USC00332098",0.07,2,31,-1
2011-01-26,"USC00332098",0,2,25,21
2011-01-27,"USC00332098",0,2,29,21
2011-01-28,"USC00332098",0.12,3,30,18
2011-01-29,"USC00332098",0,3,30,18
2011-01-30,"USC00332098",0,2,33,24
2011-01-31,"USC00332098",0,2,30,10
2011-02-01,"USC00332098",0.34,6,20,10
2011-02-02,"USC00332098",0.72,7,24,14
2011-02-03,"USC00332098",NA,8,23,2
2011-02-04,"USC00332098",0,8,19,2
2011-02-05,"USC00332098",0,8,25,7
2011-02-06,"USC00332098",0.44,8,25,7
